,brand,country,currency,customers_per_day,outlet_id,week_id,weekday,sales_per_day
2203,MediaMarkt,germany,EURO,2329.0,79.0,29.0,sat,74323.23
2204,MediaMarkt,italy,EURO,0.0,509.0,12.0,sun,0.0
2205,MediaMarkt,spain,EURO,1499.0,164.0,22.0,sat,65501.64
2206,MediaMarkt,spain,EURO,576.0,100.0,16.0,tue,56639.66
2207,MediaMarkt,spain,EURO,1930.0,164.0,28.0,sat,65210.34
2208,MediaMarkt,germany,EURO,1895.0,99.0,26.0,sat,64718.0
2209,MediaMarkt,greece,EURO,2672.0,240.0,33.0,sat,71698.89
2210,Saturn,greece,EURO,2446.0,251.0,22.0,sat,73055.76
2211,Saturn,germany,EURO,0.0,17.0,39.0,sun,0.0
2212,MediaMarkt,netherlands,EURO,0.0,645.0,9.0,sun,0.0
2213,Saturn,italy,EURO,0.0,582.0,36.0,sun,0.0
2214,MediaMarkt,germany,EURO,1564.0,97.0,46.0,wed,71393.61
2215,Saturn,germany,EURO,479.0,17.0,32.0,thu,59011.86
2216,Saturn,germany,EURO,1890.0,86.0,44.0,fri,58831.45
2217,MediaMarkt,spain,EURO,1644.0,164.0,23.0,fri,48319.17
2218,MediaMarkt,germany,EURO,1491.0,56.0,5.0,fri,59076.78
2219,MediaMarkt,germany,EURO,1179.0,95.0,27.0,fri,51395.31
2220,MediaMarkt,italy,EURO,322.0,509.0,23.0,mon,61716.24
2221,Saturn,germany,EURO,446.0,86.0,30.0,tue,54241.01
2222,MediaMarkt,germany,EURO,0.0,14.0,46.0,sun,0.0
2223,MediaMarkt,netherlands,EURO,2089.0,608.0,51.0,sat,68119.91
2224,Saturn,netherlands,EURO,316.0,601.0,13.0,mon,56300.98
2225,MediaMarkt,germany,EURO,2019.0,56.0,22.0,sat,74062.75
2226,Saturn,greece,EURO,1869.0,298.0,44.0,fri,55536.74
2227,Saturn,spain,EURO,1606.0,112.0,52.0,wed,60154.64
2228,Saturn,netherlands,EURO,365.0,698.0,32.0,tue,59130.11
2229,MediaMarkt,greece,EURO,0.0,255.0,7.0,sun,0.0
2230,MediaMarkt,greece,EURO,0.0,255.0,3.0,sun,0.0
2231,Saturn,greece,EURO,1662.0,251.0,36.0,sat,70142.4
2232,Saturn,germany,EURO,0.0,51.0,10.0,sun,0.0
2233,Saturn,italy,EURO,825.0,588.0,50.0,tue,48659.26
2234,Saturn,spain,EURO,0.0,108.0,2.0,sun,0.0
2235,MediaMarkt,greece,EURO,0.0,255.0,9.0,sun,0.0
2236,MediaMarkt,spain,EURO,0.0,164.0,48.0,sun,0.0
2237,MediaMarkt,netherlands,EURO,1586.0,694.0,29.0,sat,59035.11
2238,Saturn,spain,EURO,1105.0,112.0,46.0,wed,53817.64
2239,MediaMarkt,germany,EURO,0.0,97.0,39.0,sun,0.0
2240,MediaMarkt,spain,EURO,490.0,100.0,28.0,tue,54620.37
2241,Saturn,italy,EURO,954.0,582.0,7.0,wed,58837.59
2242,Saturn,spain,EURO,0.0,187.0,2.0,sun,0.0
2243,Saturn,spain,EURO,2965.0,108.0,52.0,fri,64136.23
2244,MediaMarkt,spain,EURO,3129.0,106.0,6.0,sat,74729.89
2245,MediaMarkt,switzerland,CHF,1916.0,477.0,10.0,sat,62470.84
2246,MediaMarkt,greece,EURO,1570.0,240.0,38.0,sat,71119.3
2247,MediaMarkt,greece,EURO,0.0,222.0,3.0,sun,0.0
2248,Saturn,italy,EURO,803.0,588.0,15.0,wed,61096.97
2249,MediaMarkt,switzerland,CHF,609.0,408.0,47.0,tue,59338.49
2250,MediaMarkt,netherlands,EURO,0.0,652.0,40.0,sun,0.0
2251,Saturn,spain,EURO,1401.0,112.0,6.0,wed,58984.46
2252,MediaMarkt,italy,EURO,0.0,555.0,11.0,sun,0.0
2253,Saturn,netherlands,EURO,425.0,601.0,50.0,mon,58357.01
2254,MediaMarkt,austria,EURO,529.0,342.0,40.0,tue,62994.03
2255,MediaMarkt,germany,EURO,471.0,14.0,10.0,tue,50210.59
2256,MediaMarkt,switzerland,CHF,2107.0,421.0,10.0,sat,72175.54
2257,MediaMarkt,italy,EURO,324.0,530.0,17.0,mon,51618.52
2258,MediaMarkt,germany,EURO,593.0,70.0,8.0,tue,51288.86
2259,MediaMarkt,germany,EURO,564.0,52.0,25.0,thu,62399.94
2260,MediaMarkt,italy,EURO,0.0,530.0,41.0,sun,0.0
2261,MediaMarkt,italy,EURO,356.0,598.0,41.0,tue,52785.97
2262,MediaMarkt,germany,EURO,2207.0,56.0,-999999.0,sat,66983.66
2263,MediaMarkt,spain,EURO,643.0,100.0,11.0,tue,56010.32
2264,MediaMarkt,austria,EURO,2402.0,339.0,23.0,fri,58044.26
2265,MediaMarkt,switzerland,CHF,0.0,477.0,41.0,sun,0.0
2266,MediaMarkt,germany,EURO,2714.0,70.0,50.0,fri,62634.12
2267,Saturn,netherlands,EURO,2496.0,698.0,38.0,fri,59825.84
2268,MediaMarkt,austria,EURO,356.0,334.0,37.0,thu,59843.27
2269,Saturn,germany,EURO,359.0,51.0,3.0,tue,55487.48
2270,MediaMarkt,italy,EURO,1343.0,530.0,21.0,fri,54595.52
2271,MediaMarkt,netherlands,EURO,1678.0,608.0,12.0,fri,54046.23
2272,MediaMarkt,germany,EURO,543.0,74.0,6.0,tue,51108.54
2273,Saturn,austria,EURO,1495.0,333.0,35.0,wed,65482.59
2274,MediaMarkt,germany,EURO,448.0,70.0,33.0,tue,60512.47
2275,MediaMarkt,germany,EURO,2003.0,52.0,37.0,sat,63399.3
2276,MediaMarkt,italy,EURO,1178.0,598.0,38.0,wed,67482.43
2277,MediaMarkt,spain,EURO,285.0,106.0,24.0,mon,52956.86
2278,MediaMarkt,italy,EURO,872.0,598.0,51.0,thu,64694.03
2279,MediaMarkt,germany,EURO,3258.0,99.0,50.0,fri,77493.68
2280,MediaMarkt,germany,EURO,0.0,52.0,3.0,sun,0.0
2281,MediaMarkt,austria,EURO,188.0,363.0,15.0,mon,52528.85
2282,Saturn,germany,EURO,605.0,51.0,43.0,tue,55677.7
2283,MediaMarkt,austria,0,218.0,363.0,16.0,mon,47647.62
2284,Saturn,germany,EURO,2099.0,86.0,6.0,sat,78658.54
2285,MediaMarkt,italy,EURO,1169.0,555.0,13.0,wed,63954.57
2286,MediaMarkt,greece,EURO,1398.0,255.0,44.0,wed,62318.8
2287,Saturn,spain,EURO,379.0,112.0,32.0,mon,61372.3
2288,Saturn,spain,EURO,1309.0,187.0,23.0,wed,59215.47
2289,MediaMarkt,italy,EURO,0.0,555.0,39.0,sun,0.0
2290,MediaMarkt,greece,EURO,1837.0,255.0,43.0,fri,56589.45
2291,MediaMarkt,germany,EURO,472.0,79.0,49.0,mon,52631.22
2292,MediaMarkt,netherlands,EURO,0.0,652.0,23.0,sun,0.0
2293,MediaMarkt,germany,EURO,324.0,52.0,50.0,mon,55330.19
2294,Saturn,spain,EURO,1268.0,108.0,23.0,wed,59655.3
2295,MediaMarkt,germany,EURO,318.0,59.0,29.0,thu,53930.64
2296,MediaMarkt,italy,EURO,2291.0,555.0,50.0,sat,73124.21
2297,MediaMarkt,netherlands,EURO,580.0,652.0,51.0,mon,52317.13
2298,Saturn,germany,EURO,1502.0,86.0,15.0,fri,52757.48
2299,Saturn,spain,EURO,2476.0,112.0,47.0,sat,71239.38
2300,MediaMarkt,austria,EURO,309.0,399.0,31.0,mon,56567.44
2301,Saturn,greece,EURO,1394.0,251.0,14.0,wed,64970.7
2302,Saturn,spain,EURO,354.0,108.0,3.0,tue,49851.84
2303,MediaMarkt,greece,EURO,320.0,234.0,39.0,thu,69688.95
2304,MediaMarkt,switzerland,CHF,276.0,408.0,36.0,thu,59990.52
2305,MediaMarkt,austria,EURO,572.0,363.0,28.0,tue,50832.15
2306,MediaMarkt,germany,EURO,2078.0,97.0,30.0,sat,74664.8
2307,MediaMarkt,italy,EURO,366.0,530.0,5.0,thu,51146.16
2308,Saturn,netherlands,EURO,2208.0,698.0,42.0,sat,68108.77
2309,MediaMarkt,switzerland,CHF,353.0,408.0,42.0,mon,51007.63
2310,MediaMarkt,germany,EURO,536.0,56.0,48.0,tue,57024.58
2311,MediaMarkt,austria,EURO,813.0,342.0,51.0,thu,61223.47
2312,Saturn,spain,EURO,1647.0,108.0,7.0,sat,63583.61
2313,MediaMarkt,austria,EURO,1471.0,342.0,45.0,fri,64581.91
2314,MediaMarkt,netherlands,EURO,0.0,645.0,35.0,sun,0.0
2315,Saturn,germany,EURO,1670.0,17.0,29.0,sat,70785.4
2316,MediaMarkt,italy,EURO,2016.0,509.0,46.0,sat,60306.28
2317,MediaMarkt,germany,EURO,347.0,99.0,40.0,tue,58405.04
2318,MediaMarkt,germany,EURO,879.0,95.0,16.0,wed,62539.92
2319,Saturn,netherlands,EURO,2285.0,698.0,12.0,sat,63097.07
2320,MediaMarkt,germany,EURO,1347.0,70.0,18.0,fri,53963.2
2321,MediaMarkt,italy,EURO,416.0,555.0,30.0,tue,47092.73
2322,Saturn,germany,EURO,374.0,51.0,41.0,thu,59717.78
2323,MediaMarkt,spain,EURO,493.0,142.0,7.0,tue,36881.67
2324,Saturn,germany,EURO,0.0,51.0,30.0,sun,0.0
2325,MediaMarkt,germany,EURO,363.0,59.0,8.0,thu,50879.36
2326,MediaMarkt,germany,EURO,1221.0,97.0,29.0,wed,63694.47
2327,MediaMarkt,switzerland,CHF,1692.0,421.0,21.0,sat,71492.11
2328,MediaMarkt,germany,EURO,0.0,97.0,35.0,sun,0.0
2329,MediaMarkt,spain,EURO,322.0,142.0,9.0,tue,42964.78
2330,MediaMarkt,netherlands,EURO,2286.0,608.0,15.0,sat,66319.36
2331,MediaMarkt,germany,EURO,290.0,56.0,3.0,tue,48874.56
2332,MediaMarkt,germany,EURO,0.0,74.0,34.0,sun,0.0
2333,MediaMarkt,italy,EURO,2404.0,555.0,30.0,sat,70002.55
2334,MediaMarkt,switzerland,CHF,2479.0,477.0,14.0,sat,74283.34
2335,MediaMarkt,switzerland,CHF,0.0,408.0,17.0,sun,0.0
2336,MediaMarkt,austria,EURO,1561.0,342.0,25.0,fri,50757.59
2337,MediaMarkt,greece,EURO,0.0,234.0,11.0,sun,0.0
2338,MediaMarkt,spain,EURO,327.0,164.0,41.0,tue,49164.48
2339,Saturn,italy,EURO,600.0,582.0,7.0,tue,54534.73
2340,Saturn,germany,EURO,1461.0,51.0,17.0,fri,50718.95
2341,0,germany,EURO,0.0,52.0,4.0,sun,0.0
2342,MediaMarkt,switzerland,CHF,941.0,421.0,16.0,wed,62026.3
2343,MediaMarkt,austria,EURO,338.0,339.0,22.0,mon,48043.03
2344,Saturn,netherlands,EURO,844.0,601.0,47.0,tue,54791.76
2345,MediaMarkt,greece,EURO,1519.0,240.0,20.0,fri,56819.07
2346,Saturn,italy,EURO,579.0,588.0,8.0,tue,47068.67
2347,MediaMarkt,germany,EURO,0.0,70.0,5.0,sun,0.0
2348,Saturn,austria,EURO,272.0,333.0,31.0,mon,58143.17
2349,Saturn,greece,EURO,240.0,298.0,12.0,mon,40349.26
2350,MediaMarkt,spain,EURO,512.0,106.0,17.0,thu,60978.65
2351,Saturn,netherlands,EURO,1951.0,601.0,13.0,sat,68651.99
2352,MediaMarkt,germany,EURO,419.0,56.0,29.0,tue,54379.06
2353,Saturn,austria,EURO,0.0,333.0,11.0,sun,0.0
2354,MediaMarkt,germany,EURO,781.0,95.0,42.0,wed,59848.41
2355,Saturn,netherlands,EURO,0.0,698.0,3.0,sun,0.0
2356,MediaMarkt,spain,EURO,2207.0,100.0,9.0,fri,56197.54
2357,MediaMarkt,germany,EURO,1237.0,79.0,25.0,fri,59662.12
2358,MediaMarkt,netherlands,EURO,267.0,645.0,35.0,mon,59392.56
2359,MediaMarkt,greece,EURO,285.0,240.0,3.0,thu,54017.47
2360,MediaMarkt,germany,EURO,211.0,97.0,19.0,mon,53155.22
2361,MediaMarkt,switzerland,CHF,0.0,408.0,19.0,sun,0.0
2362,Saturn,spain,EURO,0.0,108.0,27.0,sun,0.0
2363,Saturn,netherlands,EURO,1980.0,698.0,45.0,sat,73923.65
2364,Saturn,germany,EURO,0.0,86.0,34.0,sun,0.0
2365,MediaMarkt,germany,EURO,858.0,79.0,47.0,0,52597.72
2366,MediaMarkt,spain,EURO,1962.0,106.0,4.0,fri,56833.57
2367,MediaMarkt,germany,EURO,1507.0,99.0,6.0,fri,52759.22
2368,MediaMarkt,austria,EURO,1828.0,363.0,27.0,sat,69698.06
2369,MediaMarkt,netherlands,EURO,425.0,652.0,4.0,tue,47567.13
2370,MediaMarkt,spain,EURO,1230.0,142.0,6.0,fri,49906.52
2371,MediaMarkt,austria,EURO,248.0,342.0,40.0,mon,58874.18
2372,Saturn,italy,EURO,1150.0,588.0,28.0,fri,53558.94
2373,MediaMarkt,germany,EURO,1858.0,97.0,39.0,sat,69086.31
2374,Saturn,germany,EURO,388.0,17.0,43.0,mon,58978.13
2375,Saturn,greece,EURO,500.0,298.0,35.0,thu,58010.79
2376,MediaMarkt,germany,EURO,471.0,70.0,18.0,tue,53949.6
2377,Saturn,netherlands,EURO,0.0,601.0,36.0,sun,0.0
2378,MediaMarkt,germany,EURO,1855.0,56.0,12.0,fri,56700.63
2379,MediaMarkt,netherlands,EURO,1546.0,694.0,24.0,wed,57044.59
2380,MediaMarkt,spain,EURO,2561.0,164.0,4.0,sat,70791.72
2381,Saturn,germany,EURO,384.0,81.0,22.0,tue,50614.38
2382,MediaMarkt,italy,EURO,2111.0,530.0,-999999.0,fri,57913.99
2383,MediaMarkt,austria,EURO,1207.0,334.0,41.0,fri,60813.93
2384,MediaMarkt,germany,EURO,0.0,74.0,17.0,sun,0.0
2385,MediaMarkt,germany,EURO,1581.0,14.0,32.0,wed,58726.23
2386,MediaMarkt,germany,EURO,0.0,56.0,6.0,sun,0.0
2387,MediaMarkt,netherlands,EURO,2022.0,694.0,28.0,fri,58260.47
2388,Saturn,spain,EURO,2913.0,187.0,14.0,sat,76073.49
2389,MediaMarkt,italy,EURO,3039.0,551.0,52.0,sat,81492.29
2390,Saturn,spain,EURO,446.0,108.0,32.0,tue,50153.7
2391,Saturn,spain,EURO,393.0,108.0,20.0,tue,55167.26
2392,MediaMarkt,greece,EURO,917.0,234.0,5.0,wed,61740.06
2393,MediaMarkt,austria,EURO,368.0,399.0,15.0,thu,57299.94
2394,MediaMarkt,germany,EURO,580.0,70.0,13.0,thu,54163.84
2395,MediaMarkt,germany,EURO,1524.0,99.0,45.0,fri,57831.16
2396,MediaMarkt,greece,EURO,1181.0,234.0,20.0,wed,67789.94
2397,MediaMarkt,netherlands,EURO,1109.0,645.0,12.0,wed,58997.37
2398,MediaMarkt,germany,EURO,1327.0,79.0,27.0,wed,67418.55
2399,Saturn,austria,EURO,2270.0,301.0,43.0,sat,76259.07
2400,MediaMarkt,italy,EURO,587.0,598.0,3.0,tue,56785.41
2401,Saturn,germany,EURO,195.0,81.0,33.0,mon,55657.4
2402,MediaMarkt,greece,EURO,335.0,222.0,17.0,mon,49909.88
2403,MediaMarkt,spain,EURO,362.0,164.0,28.0,mon,58222.03
2404,MediaMarkt,italy,EURO,1316.0,509.0,8.0,wed,58135.32
2405,MediaMarkt,switzerland,CHF,552.0,408.0,45.0,tue,53036.05
2406,MediaMarkt,austria,EURO,865.0,399.0,17.0,wed,60279.93
2407,MediaMarkt,italy,EURO,2241.0,598.0,31.0,fri,64885.88
2408,MediaMarkt,switzerland,CHF,2250.0,477.0,51.0,wed,69069.92
2409,Saturn,spain,EURO,1882.0,108.0,37.0,sat,68685.42
2410,Saturn,spain,EURO,203.0,108.0,29.0,mon,53438.39
2411,Saturn,spain,EURO,565.0,108.0,9.0,tue,55654.19
2412,MediaMarkt,netherlands,EURO,1268.0,694.0,39.0,wed,65715.51
2413,Saturn,germany,EURO,509.0,17.0,10.0,thu,53882.45
2414,Saturn,spain,EURO,0.0,112.0,47.0,sun,0.0
2415,Saturn,germany,EURO,1739.0,81.0,9.0,sat,66145.7
2416,MediaMarkt,germany,EURO,1814.0,99.0,2.0,fri,56374.15
2417,Saturn,italy,EURO,324.0,588.0,33.0,thu,51979.22
2418,MediaMarkt,germany,EURO,0.0,56.0,50.0,sun,0.0
2419,MediaMarkt,greece,EURO,0.0,255.0,15.0,sun,0.0
2420,Saturn,spain,EURO,419.0,187.0,34.0,thu,53812.36
2421,MediaMarkt,italy,EURO,0.0,555.0,50.0,sun,0.0
2422,Saturn,netherlands,EURO,1024.0,698.0,21.0,wed,65095.54
2423,MediaMarkt,germany,EURO,1317.0,14.0,40.0,fri,53852.16
2424,MediaMarkt,germany,EURO,0.0,74.0,43.0,sun,0.0
2425,Saturn,spain,EURO,1564.0,187.0,15.0,fri,59950.28
2426,MediaMarkt,greece,EURO,0.0,234.0,48.0,sun,0.0
2427,MediaMarkt,italy,EURO,1248.0,509.0,4.0,wed,62533.13
2428,MediaMarkt,germany,EURO,582.0,56.0,39.0,thu,52949.37
2429,MediaMarkt,spain,EURO,1713.0,164.0,8.0,fri,51617.39
2430,Saturn,spain,EURO,367.0,108.0,7.0,thu,52194.76
2431,MediaMarkt,switzerland,CHF,1244.0,477.0,30.0,wed,59850.11
2432,Saturn,greece,EURO,535.0,298.0,30.0,thu,63102.57
2433,MediaMarkt,italy,EURO,326.0,598.0,13.0,mon,52902.71
2434,MediaMarkt,greece,EURO,1554.0,240.0,24.0,wed,60303.71
2435,Saturn,germany,EURO,2245.0,51.0,37.0,sat,74642.22
2436,MediaMarkt,spain,EURO,367.0,106.0,48.0,mon,54999.54
2437,MediaMarkt,germany,EURO,3170.0,74.0,6.0,sat,81635.0
2438,MediaMarkt,austria,EURO,407.0,342.0,32.0,tue,51618.7
2439,MediaMarkt,italy,EURO,396.0,555.0,35.0,tue,49693.98
2440,MediaMarkt,italy,EURO,0.0,509.0,49.0,sun,0.0
2441,MediaMarkt,greece,EURO,467.0,222.0,4.0,tue,53645.62
2442,MediaMarkt,netherlands,EURO,1769.0,645.0,37.0,fri,57784.94
2443,MediaMarkt,austria,EURO,560.0,363.0,24.0,tue,48664.57
2444,Saturn,netherlands,EURO,243.0,698.0,16.0,mon,55336.97
2445,MediaMarkt,italy,EURO,861.0,598.0,47.0,thu,61572.61
2446,MediaMarkt,greece,EURO,641.0,234.0,38.0,tue,56006.02
2447,Saturn,germany,EURO,204.0,17.0,38.0,mon,48318.69
2448,MediaMarkt,italy,EURO,1103.0,509.0,40.0,wed,64424.85
2449,MediaMarkt,netherlands,EURO,456.0,645.0,41.0,tue,49236.05
2450,Saturn,italy,EURO,448.0,582.0,39.0,tue,51072.75
2451,Saturn,italy,EURO,0.0,582.0,10.0,sun,0.0
2452,MediaMarkt,spain,EURO,374.0,106.0,37.0,thu,57113.29
2453,MediaMarkt,germany,EURO,254.0,70.0,16.0,mon,56732.53
2454,Saturn,greece,EURO,1443.0,298.0,19.0,wed,55013.09
2455,Saturn,greece,EURO,430.0,251.0,14.0,tue,56444.58
2456,MediaMarkt,switzerland,CHF,1792.0,477.0,6.0,sat,66618.62
2457,MediaMarkt,germany,EURO,2365.0,52.0,18.0,sat,67928.17
2458,MediaMarkt,spain,EURO,2385.0,164.0,14.0,fri,59506.5
2459,MediaMarkt,greece,EURO,593.0,234.0,42.0,thu,59200.4
2460,MediaMarkt,germany,EURO,348.0,74.0,40.0,thu,63192.32
2461,Saturn,germany,EURO,2023.0,81.0,52.0,fri,68343.8
2462,MediaMarkt,germany,EURO,376.0,79.0,2.0,thu,61268.77
2463,MediaMarkt,netherlands,EURO,377.0,652.0,33.0,thu,55371.76
2464,Saturn,italy,EURO,0.0,582.0,28.0,sun,0.0
2465,Saturn,germany,EURO,322.0,17.0,27.0,mon,57598.24
2466,Saturn,spain,EURO,1568.0,112.0,46.0,sat,67868.18
2467,MediaMarkt,italy,EURO,0.0,598.0,27.0,sun,0.0
2468,MediaMarkt,greece,EURO,2865.0,255.0,49.0,sat,81838.55
2469,MediaMarkt,greece,EURO,600.0,255.0,13.0,tue,51387.8
2470,Saturn,netherlands,EURO,964.0,698.0,36.0,wed,57009.11
2471,Saturn,italy,EURO,1382.0,588.0,35.0,fri,51149.93
2472,MediaMarkt,netherlands,EURO,438.0,645.0,5.0,thu,47117.45
2473,MediaMarkt,spain,EURO,731.0,100.0,47.0,tue,58456.1
2474,Saturn,netherlands,EURO,0.0,698.0,39.0,sun,0.0
2475,MediaMarkt,austria,EURO,1814.0,342.0,36.0,fri,56228.5
2476,MediaMarkt,spain,EURO,269.0,100.0,31.0,mon,50648.22
2477,Saturn,spain,EURO,240.0,108.0,43.0,mon,53684.71
2478,MediaMarkt,germany,EURO,0.0,59.0,15.0,sun,0.0
2479,MediaMarkt,germany,EURO,0.0,70.0,30.0,sun,0.0
2480,MediaMarkt,germany,EURO,2116.0,59.0,50.0,wed,71331.79
2481,MediaMarkt,germany,EURO,0.0,59.0,12.0,sun,0.0
2482,Saturn,netherlands,EURO,1098.0,698.0,2.0,wed,54704.17
2483,MediaMarkt,italy,EURO,1365.0,509.0,42.0,wed,57473.6
2484,Saturn,germany,EURO,1647.0,86.0,42.0,sat,70254.85
2485,MediaMarkt,greece,EURO,1705.0,240.0,10.0,sat,71670.98
2486,MediaMarkt,austria,EURO,0.0,363.0,17.0,sun,0.0
2487,MediaMarkt,netherlands,EURO,383.0,645.0,26.0,tue,52326.6
2488,Saturn,greece,EURO,1375.0,298.0,29.0,wed,67106.59
2489,Saturn,germany,EURO,425.0,81.0,7.0,thu,58274.81
2490,MediaMarkt,germany,EURO,1525.0,99.0,16.0,wed,68690.87
2491,MediaMarkt,germany,EURO,1737.0,99.0,6.0,sat,72468.4
2492,Saturn,greece,EURO,352.0,251.0,26.0,tue,50379.24
2493,MediaMarkt,germany,EURO,522.0,97.0,48.0,mon,49143.6
2494,MediaMarkt,austria,EURO,0.0,339.0,27.0,sun,0.0
2495,MediaMarkt,spain,EURO,1307.0,164.0,23.0,wed,65551.29
2496,Saturn,greece,EURO,410.0,251.0,11.0,tue,51273.69
2497,MediaMarkt,greece,EURO,506.0,255.0,6.0,tue,54153.43
2498,Saturn,netherlands,EURO,855.0,601.0,49.0,thu,67451.58
2499,Saturn,spain,EURO,508.0,187.0,2.0,thu,56004.22
2500,MediaMarkt,germany,EURO,1838.0,59.0,12.0,fri,62124.25
2501,MediaMarkt,austria,EURO,280.0,399.0,42.0,mon,59865.39
2502,MediaMarkt,netherlands,EURO,1480.0,694.0,2.0,fri,57009.15
2503,MediaMarkt,greece,EURO,207.0,234.0,8.0,mon,56602.87
2504,MediaMarkt,switzerland,CHF,353.0,421.0,20.0,thu,56763.13
2505,MediaMarkt,switzerland,CHF,1265.0,477.0,28.0,wed,59606.41
2506,MediaMarkt,italy,EURO,1930.0,509.0,47.0,wed,67447.27
2507,MediaMarkt,austria,EURO,1717.0,334.0,44.0,wed,65287.83
2508,MediaMarkt,netherlands,EURO,2005.0,652.0,19.0,fri,57982.87
2509,Saturn,spain,EURO,400.0,108.0,44.0,thu,57617.08
2510,MediaMarkt,austria,EURO,353.0,334.0,52.0,mon,53806.02
2511,MediaMarkt,switzerland,CHF,0.0,477.0,25.0,sun,0.0
2512,Saturn,italy,EURO,484.0,588.0,48.0,0,50171.62
2513,Saturn,germany,EURO,492.0,51.0,13.0,tue,51985.17
2514,Saturn,germany,EURO,806.0,86.0,52.0,tue,47770.59
2515,MediaMarkt,italy,EURO,3368.0,598.0,48.0,fri,70821.35
2516,Saturn,greece,EURO,2019.0,298.0,3.0,fri,64703.65
2517,MediaMarkt,spain,EURO,359.0,106.0,45.0,mon,58577.04
2518,MediaMarkt,greece,EURO,1404.0,234.0,11.0,wed,55709.87
2519,MediaMarkt,greece,EURO,1109.0,222.0,40.0,wed,65127.24
2520,MediaMarkt,spain,EURO,487.0,100.0,49.0,mon,55865.29
2521,Saturn,germany,EURO,1091.0,17.0,22.0,wed,59217.34
2522,MediaMarkt,italy,EURO,565.0,509.0,6.0,thu,61077.55
2523,MediaMarkt,germany,EURO,1308.0,14.0,33.0,fri,66124.17
2524,MediaMarkt,italy,EURO,1549.0,598.0,23.0,wed,58392.28
2525,MediaMarkt,germany,EURO,332.0,79.0,21.0,tue,45670.53
2526,Saturn,greece,EURO,1895.0,298.0,22.0,fri,60717.94
2527,MediaMarkt,spain,EURO,1654.0,100.0,44.0,fri,58676.57
2528,MediaMarkt,switzerland,CHF,2011.0,421.0,32.0,sat,72859.23
2529,MediaMarkt,austria,EURO,0.0,334.0,47.0,sun,0.0
2530,MediaMarkt,germany,EURO,938.0,74.0,16.0,wed,54527.43
2531,MediaMarkt,spain,EURO,462.0,100.0,42.0,tue,52198.45
2532,Saturn,greece,EURO,2282.0,251.0,5.0,sat,72475.98
2533,MediaMarkt,netherlands,EURO,1548.0,652.0,43.0,wed,70681.31
2534,MediaMarkt,germany,EURO,2357.0,56.0,32.0,fri,63741.71
2535,Saturn,germany,EURO,527.0,81.0,49.0,tue,59492.37
2536,MediaMarkt,italy,EURO,1804.0,598.0,9.0,fri,61053.3
2537,MediaMarkt,netherlands,EURO,1324.0,608.0,18.0,wed,60477.13
2538,MediaMarkt,italy,EURO,482.0,598.0,10.0,thu,53314.25
2539,MediaMarkt,netherlands,EURO,0.0,694.0,8.0,sun,0.0
2540,Saturn,germany,EURO,1580.0,17.0,28.0,fri,60620.4
2541,MediaMarkt,italy,EURO,2124.0,598.0,17.0,fri,48109.88
2542,MediaMarkt,germany,EURO,588.0,79.0,38.0,tue,49286.24
2543,MediaMarkt,switzerland,CHF,1417.0,477.0,6.0,fri,56164.93
2544,Saturn,austria,EURO,1401.0,301.0,46.0,fri,61529.1
2545,MediaMarkt,greece,EURO,0.0,255.0,33.0,sun,0.0
2546,MediaMarkt,austria,EURO,327.0,342.0,26.0,thu,56971.47
2547,Saturn,austria,EURO,256.0,333.0,5.0,mon,48175.48
2548,MediaMarkt,spain,EURO,249.0,106.0,43.0,mon,55141.06
2549,Saturn,greece,EURO,415.0,251.0,8.0,tue,49541.97
2550,Saturn,italy,EURO,524.0,582.0,33.0,tue,48453.2
2551,Saturn,austria,EURO,1751.0,333.0,47.0,wed,57974.6
2552,MediaMarkt,netherlands,EURO,0.0,694.0,10.0,sun,0.0
2553,MediaMarkt,spain,EURO,1690.0,142.0,2.0,fri,54669.46
2554,MediaMarkt,spain,EURO,551.0,142.0,42.0,tue,56944.41
2555,Saturn,netherlands,EURO,841.0,601.0,18.0,wed,61099.23
2556,MediaMarkt,italy,EURO,0.0,530.0,22.0,sun,0.0
2557,MediaMarkt,netherlands,EURO,323.0,608.0,27.0,tue,41378.31
2558,Saturn,austria,EURO,552.0,333.0,19.0,tue,58128.04
2559,MediaMarkt,switzerland,CHF,3374.0,421.0,50.0,fri,71465.94
2560,MediaMarkt,italy,EURO,357.0,555.0,10.0,tue,51249.83
2561,Saturn,italy,EURO,420.0,588.0,7.0,tue,56293.11
2562,MediaMarkt,germany,EURO,427.0,56.0,27.0,tue,55575.09
2563,MediaMarkt,germany,EURO,522.0,97.0,33.0,tue,50991.75
2564,Saturn,spain,EURO,421.0,112.0,9.0,tue,51447.68
2565,Saturn,germany,EURO,715.0,51.0,49.0,tue,52851.82
2566,MediaMarkt,germany,EURO,1619.0,59.0,40.0,sat,74928.36
2567,Saturn,netherlands,EURO,417.0,698.0,19.0,thu,58090.7
2568,MediaMarkt,italy,EURO,2672.0,509.0,33.0,sat,76188.33
2569,MediaMarkt,netherlands,EURO,447.0,652.0,11.0,tue,55983.62
2570,MediaMarkt,spain,EURO,323.0,100.0,31.0,tue,52313.36
2571,Saturn,germany,EURO,204.0,86.0,5.0,mon,53758.71
2572,Saturn,netherlands,EURO,1190.0,601.0,13.0,0,64762.96
